1.03121,0.0196178,
1.02867,0.0289061,
1.10845,0.0298981,
1.2178,0.0413942,
1.01492,0.0413942,
1.03746,0.0357275,
1.02628,0.0382264,
1.05908,0.0626152,
1.05266,0.0854912,
1.02273,0.0346503,
1.03344,0.0324523,
1.07619,0.0377957,
1.12195,0.0486676,
1.05697,0.0496504,
1.07699,0.0265704,
1.07587,0.0398661,
