1.40361,0.0889229,
1.59258,0.0767698,
2.24868,0.0642704,
1.97818,0.0652298,
3.20646,0.0464951,
1.96256,0.0151021,
1.83532,0.0207898,
2.41421,0.0268799,
1.96488,0.0482216,
2.27356,0.0308725,
2.02932,0.0307517,
1.88308,0.0346125,
2.97431,0.0456692,
2.22581,0.0252238,
1.67148,0.0588091,
2.19467,0.0253842,
