1.07624,0.0851189,
1.02594,0.102395,
1.02229,0.148888,
1.01451,0.14135,
1.02337,0.10661,
1.01592,0.107291,
1.02344,0.126336,
1.05558,0.0712902,
1.00441,0.151976,
1.01271,0.155445,
1.01681,0.0503883,
1.04,0.0914364,
1.04487,0.0742079,
1.024,0.0842394,
1.06471,0.112815,
1.06718,0.111508,
